Country_Year,Happiness,GDP,Family,Health,Freedom,Generosity,Trust_gov
El Salvador_2015,0.6931339511373208,0.4522781320618545,0.7310284332812735,0.6606876371616679,0.6024815970615024,0.21336812161403124,0.1343418605819973
Guatemala_2015,0.6916596461668068,0.4410324061475847,0.7442145725023713,0.6283833211411851,0.8620339539814552,0.1716221847765034,0.3453912650148264
Uzbekistan_2015,0.6663858466722827,0.37413187255238345,0.9559273443015768,0.5829992684711046,0.9827990384184672,0.5585330941639035,0.286940242247575
Slovakia_2015,0.6647009267059814,0.6914908720909597,0.9056930746025972,0.7695879053889295,0.4740865722007376,0.0621659328513707,0.2122556164245866
Japan_2015,0.6630160067396798,0.7517303392056411,0.8965148370809355,0.9667008046817851,0.7408209278365908,0.327227265314997,0.13450520178921446
South Korea_2015,0.6623841617523166,0.7362726423019131,0.6830120593625868,0.9416044867105584,0.4958416078121034,0.14236016741860086,0.23316329094838414
Ecuador_2015,0.6604886267902272,0.5111274121224312,0.7124580133073747,0.7712752987076322,0.7252773505741118,0.3277708322009023,0.1450092978841031
Bahrain_2015,0.6573294018534118,0.7830953254220845,0.8673612745412664,0.728758839307486,0.6792588057874068,0.5544382236234169,0.21814846459265214
Italy_2015,0.6548020219039593,0.7401355876054471,0.8541893983155403,0.9309534259936602,0.39173995490720137,0.052562917867043535,0.2867643363321104
Bolivia_2015,0.6425863521482728,0.4030536789673572,0.6977528650791953,0.5259205071933675,0.8572708404879578,0.15944628653222448,0.2580288485701362
Moldova_2015,0.642375737152485,0.3516759148613954,0.7240466970468469,0.6030334064862231,0.4900183656100219,0.029262017357902563,0.2632432024928381
Paraguay_2015,0.6400589721988202,0.4495036736432366,0.9304964235539106,0.6447012923677152,0.8047870037179161,0.1493359424543857,0.4302156103935266
Kazakhstan_2015,0.6352148272957034,0.6640598194531535,0.8004464317551331,0.6278273591806877,0.7711913756289848,0.15317714844811656,0.14860280444288082
Slovenia_2015,0.6337405223251894,0.7009973852652003,0.9084458327093272,0.8518605218239454,0.9086497543786302,0.06861625989744705,0.31823893049203394
Lithuania_2015,0.6305812973883738,0.6786656570556429,0.8967501765045678,0.7132699341623995,0.3186657309662102,0.018680581978945843,0.033183394481580135
Nicaragua_2015,0.6295282224094353,0.3509482850415873,0.8143029317586987,0.7248378444281882,0.8283188747704298,0.35000271783442954,0.34948735990350305
Peru_2015,0.6286857624262846,0.5325244613764626,0.6950286329632086,0.7121872713972202,0.6195929703014648,0.10851406932289684,0.18824445896366288
Belarus_2015,0.6263689974726199,0.6104518403710322,0.8792352181881719,0.7179517190929042,0.566467083750168,0.34588972839774595,0.13878976730160325
Poland_2015,0.6217354675652906,0.6658404420203263,0.9124608659064491,0.7598439405023165,0.7931853134845386,0.0763167907811056,0.21057194551942504
Malaysia_2015,0.6173125526537487,0.6654322594384827,0.7632342768304773,0.7061107047061691,0.7917220372388871,0.19026652896305554,0.4155777252852189
Croatia_2015,0.614995787700084,0.6403970610854107,0.5678383717364484,0.7686417946842234,0.3864691741448046,0.04402891775833016,0.06840227169925113
Libya_2015,0.6139427127211455,0.6693306988795684,0.7977435941322039,0.6864667154352597,0.6221611694264852,0.199724592777808,0.2298713373875459
Russia_2015,0.6059393428812131,0.6729925107369766,0.8815743494291237,0.6527773713728361,0.5476684634106281,0.054447283071515286,0.0025003769412474237
Jamaica_2015,0.6044650379106989,0.4793956531512879,0.8208496466342898,0.670480370641307,0.7531691875830557,0.04165534235654364,0.2667487560938835
Cyprus_2015,0.6002527379949452,0.7146922066705316,0.6369711103028748,0.9008144355035358,0.6072895047257849,0.1113587360258013,0.3849575312861236
Algeria_2015,0.5825610783487783,0.5556548076809313,0.7685757685971631,0.6024481833699098,0.4267242022904752,0.3149607725897338,0.09828114791174547
Turkmenistan_2015,0.5705560235888792,0.5670011003182641,0.874806558125272,0.5255888807607899,0.7108834903617876,0.5588592342954467,0.21333618133386945
Mauritius_2015,0.5556023588879527,0.5960707989730364,0.7026022835055591,0.6920263350402341,0.8371433264151226,0.13627221829646138,0.4742423480926773
Hong Kong_2015,0.5549705139005896,0.8199382402006601,0.7546408221190533,0.9883247988295536,0.8900303107222314,0.6726459024116251,0.4960295521937981
Estonia_2015,0.5454928390901429,0.681333633061606,0.8756837323406291,0.7545574250182883,0.6702402460693114,0.2751173198528746,0.1090616675880786
Indonesia_2015,0.5391743892165121,0.4899788218312609,0.7752508504310991,0.6222189709826872,0.6959670314903019,0.0,0.647522239533598
Vietnam_2015,0.5309604043807918,0.3739662332438092,0.6505780078874366,0.7283686905632774,0.8875815627193047,0.18917939519124494,0.21184098105241994
Turkey_2015,0.5250631844987363,0.6276428343251973,0.6748678890053701,0.713699097781029,0.340659668821764,0.2853001395155007,0.15395537015630498
Kyrgyzstan_2015,0.5153748946925021,0.2805693259663279,0.8209423561042054,0.6348500365764448,0.649172054409986,0.07667916870504247,0.3773181886716591
Nigeria_2015,0.5115838247683233,0.3870931484483146,0.6449155987248884,0.15612777371372838,0.5126543532468308,0.07301915167328006,0.3421746997034729
Bhutan_2015,0.5084245998315077,0.4557565575419126,0.7872816870270927,0.5599317239697634,0.7944395502665254,0.27984635176025074,0.6030808664622808
Azerbaijan_2015,0.4997893850042123,0.6057015416287076,0.6688845624469595,0.6246769080712021,0.5529093813925015,0.2910800674022938,0.09799215962205356
Pakistan_2015,0.4959983150800336,0.3522379053726293,0.29532245066786483,0.5019848817361621,0.18069968494766547,0.1895961298037724,0.4230662914007137
Jordan_2015,0.4955770850884582,0.533583369813419,0.7516028041048901,0.6792392099487929,0.6071252594329057,0.25897338334148684,0.13887772025933556
Montenegro_2015,0.4955770850884582,0.5764129624590338,0.6458070359356171,0.7073494269690319,0.2726471861795052,0.2590277400300774,0.2027943911142383
China_2015,0.4846251053074977,0.5265673619573834,0.6751745434058607,0.7964691538649109,0.7719080823615485,0.050388650323422296,0.10284213700557872
Zambia_2015,0.4823083403538329,0.2782622070254729,0.6533307659941665,0.29187027554255063,0.7290549923103339,0.2259063977822471,0.2461551992762728
Romania_2015,0.4812552653748945,0.6172726304705339,0.6317651169922195,0.7499634235552305,0.5236139936989532,0.011759163631751557,0.17273960898627932
Serbia_2015,0.4810446503791068,0.5445569740064599,0.7200245323520392,0.7299292855401122,0.3002254639929524,0.04741715134713993,0.241631904307182
Portugal_2015,0.4766217354675653,0.6861667514582175,0.8125271888349274,0.8536356986100949,0.7685037253818702,0.01953217010019749,0.17237523244710254
Latvia_2015,0.4757792754844144,0.6584872398575502,0.7813411494547972,0.7065301146061935,0.4430292804563032,0.11472885071841425,0.2290043725184701
Philippines_2015,0.47051390058972203,0.417245418298411,0.7382241144462751,0.5668276030236528,0.9338838039209828,0.22248192640104367,0.31400462381263505
Morocco_2015,0.4578770008424599,0.4346789555258456,0.4570933441732098,0.5945281638624725,0.6225045914025056,0.15484408689822618,0.09011408755088708
North Macedonia_2015,0.4566133108677336,0.543362004708889,0.7148042760460126,0.7173372348207755,0.4995595239872784,0.09651936004058634,0.2809343117052822
Mozambique_2015,0.4490311710193765,0.049147549129802064,0.731877081505887,0.08906120458424775,0.5082197303390918,0.28270913735935205,0.2798034879630095
Albania_2015,0.446503791069924,0.519793897374617,0.5736148848619699,0.7932211655693734,0.5335433682230153,0.11619648131035855,0.17932351610795602
Bosnia and Herzegovina_2015,0.4443976411120471,0.4923214349096674,0.6554987412906585,0.7713338210192636,0.13804070296985352,0.0041129894366835175,0.3117052822033473
Lesotho_2015,0.4336562763268743,0.22210456572922704,0.7424103035878565,0.07424530602292125,0.4743254744449256,0.2265586780453335,0.205910438759612
Dominican Republic_2015,0.43091828138163424,0.5296730989931497,0.8358257917745306,0.6517922457937089,0.8611231391754886,0.2579043684658731,0.2724531336382369
Laos_2015,0.4290227464195451,0.349416121437276,0.5263259237072377,0.5355669348939283,0.8897764770877816,0.4393651138772626,0.5301301703774438
Mongolia_2015,0.4286015164279695,0.4899314963145254,0.92752258901892,0.5878371128992929,0.6513968315589864,0.04830497726078528,0.4175252550635774
Swaziland_2015,0.4271272114574557,0.4212325930833757,0.7650955977264786,0.0737966349670812,0.4577665626446478,0.05544382236234168,0.2294190078906368
Greece_2015,0.4250210614995788,0.6827060730469351,0.6627514744371465,0.8604047793221166,0.11495677362519224,0.025312097986990627,0.0
Lebanon_2015,0.42122999157540003,0.6067367873072963,0.5705269463640059,0.8187954157522556,0.5064130321174204,0.08302078237393777,0.2745891340403076
Hungary_2015,0.41301600673967975,0.6631133091184439,0.8573129943019334,0.7403560107290905,0.4794768040852283,0.04997191571089489,0.16082826556767352
Honduras_2015,0.4104886267902274,0.352172832787118,0.6799740413484235,0.6779809802487199,0.5994654562286295,0.12366146654345818,0.2893275368145951
Tajikistan_2015,0.4100673967986521,0.2309899314963145,0.6101923364925868,0.5596586198488173,0.7050005225986592,0.2730880034788281,0.28866160727747897
Tunisia_2015,0.4001684919966301,0.5212491570142331,0.4309492736569607,0.7197561570348695,0.39221775939557735,0.11519994201953215,0.08080363873950848
Palestinian Territories_2015,0.3951137320977253,0.3541545888004165,0.6600771628049606,0.6438917337234821,0.3658041300225464,0.23382435542026775,0.1413655324923355
Bangladesh_2015,0.3906908171861835,0.23516640834822114,0.30741033924534494,0.5868227261643502,0.6094993504845235,0.2277364062981283,0.2666482384279037
Iran_2015,0.3890058972198819,0.5967747660344765,0.3882886545003317,0.6808583272372591,0.44843444373105584,0.10623108840209453,0.4785394783133135
Ukraine_2015,0.38795282224094346,0.4727050082228085,0.8577622786561406,0.6573030968056572,0.3751213175458767,0.05365005163885416,0.19192591848017287
Iraq_2015,0.3871103622577926,0.5829852935956744,0.5839912139948511,0.5875347476225311,0.0,0.2498233407620808,0.2251847012112379
South Africa_2015,0.3797388374052231,0.5445333112480921,0.8448542678447901,0.2700609607412826,0.4958266764218416,0.16096827381275933,0.1504372518470121
Ghana_2015,0.37784330244313385,0.3227481927568297,0.4846137937428239,0.3914362350646183,0.6322249264629028,0.07890779293725426,0.2900814193094436
Zimbabwe_2015,0.3729991575400168,0.16031518794145835,0.7365125550016759,0.3265057303096805,0.3861406835590462,0.14638256237430014,0.23856611549479825
Liberia_2015,0.3647851727042966,0.04211970989458241,0.5631601092545446,0.33358693001706896,0.4260074955579114,0.11291696109872988,0.3061014223249736
India_2015,0.3635214827295704,0.3815560629902627,0.27223779265883635,0.5025993660082906,0.5940602929538769,0.15386566650359662,0.3326506508518872
Sudan_2015,0.3603622577927547,0.3082488375669952,0.7231623913338041,0.35969763472323824,0.15052334522867422,0.2656230182457285,0.2395084686133588
Haiti_2015,0.3536225779275483,0.15778918848570178,0.5298845410524665,0.37890270665691295,0.36469920714317705,0.3111920421807904,0.5803261798261045
Congo (Kinshasa)_2015,0.3534119629317605,0.0,0.7140055483051997,0.09564496464277006,0.33752407686679703,0.13815658350093313,0.31203196461778154
Nepal_2015,0.35278011794439745,0.21294707824091053,0.6165108434422314,0.554732991953182,0.5716034820002089,0.10702831983475568,0.4057898175604362
Ethiopia_2015,0.35235888795282205,0.1128299475869902,0.4307852492101867,0.4297000731528896,0.6487689068729189,0.2726531499701038,0.30563652811981706
Sierra Leone_2015,0.3513058129738836,0.19535973308408566,0.6815643653323635,0.0,0.6097979782897585,0.15919262198546866,0.26999045082173195
Mauritania_2015,0.3363521482729569,0.2686137173010257,0.6197842008800268,0.34990490124359913,0.3618174488226598,0.3163740464930876,0.2751671106196913
Kenya_2015,0.332771693344566,0.21575111510748807,0.7122654628698574,0.4041453304072177,0.630328639899661,0.10579623489337027,0.4717042770266874
Djibouti_2015,0.322240943555181,0.2604382342849706,0.4222345834848777,0.35397220190197515,0.6879488749197437,0.5092315776122919,0.22733326632155604
Armenia_2015,0.3182392586352147,0.4544491901420949,0.5541958166634576,0.7119239209948793,0.2963433025248981,0.07066369516769039,0.09869578328391214
Botswana_2015,0.3144481887110361,0.5877533394067747,0.7877737603674149,0.04658376005852232,0.7390291610051811,0.22601511115942816,0.13143941297683068
Myanmar_2015,0.30918281381634355,0.16036251345819386,0.5056588434137054,0.4705779078273593,0.6572350051513296,0.3448750702107228,1.0
Georgia_2015,0.3070766638584666,0.438885010825712,0.27500481376093794,0.7112996830041454,0.605871022650919,0.6945154101212154,0.06969643664874102
Malawi_2015,0.3060235888795281,0.009488766105464915,0.29334702580889016,0.2200633991709339,0.6428560763292669,0.12641553876537842,0.4162436548223351
Sri Lanka_2015,0.30160067396798645,0.4941020574768401,0.7267352716744044,0.6906217995610827,0.802203873202634,0.1663133481908282,0.5129919083278887
Cameroon_2015,0.2975989890480201,0.2499378852592847,0.6330416550779829,0.2282565227993172,0.7362519224164961,0.10483593339493756,0.25905915464642915
Bulgaria_2015,0.2904380791912384,0.598762437737367,0.7888434850202891,0.7476127773713729,0.4567064339360637,0.015799677483647696,0.14978388701814346
Egypt_2015,0.2853833192923336,0.5216455082168928,0.5327228771314264,0.601921482565228,0.2581338748450868,0.11458389954883948,0.1418681208222345
Yemen_2015,0.2607413647851726,0.3232865205096957,0.4856050719211542,0.3907729821994636,0.5311244830006121,0.14230581073001033,0.1147283510076896
Angola_2015,0.25147430497051393,0.4482791258977059,0.6135940608887274,0.1627212874908559,0.15504755647798368,0.12904277871392075,0.15509875860682515
Mali_2015,0.2434709351305813,0.15424569042013228,0.7382954294231333,0.20076079005120706,0.5801890314007137,0.22380460582341324,0.23619138563602554
Congo (Brazzaville)_2015,0.242207245155855,0.4014741898463104,0.4727469815936046,0.3028627164106316,0.6191450285936123,0.2117374209563153,0.15565160576971399
Comoros_2015,0.23525695029486104,0.1414204753848156,0.5653352160487225,0.35420629114850033,0.3421826706284622,0.36056603431718937,0.21914107654420265
Uganda_2015,0.2299915754001685,0.1248328817690278,0.80799155630674,0.3302706656912948,0.6827676824989174,0.13167001866246308,0.3652058099210936
Senegal_2015,0.22430497051390053,0.21591083872647035,0.6961696725929413,0.4246769080712022,0.5490570827049706,0.1941077349567864,0.2618862140021109
Gabon_2015,0.222620050547599,0.6272050732953941,0.6456002225027279,0.4230382833455255,0.4765203888134024,0.20095667771919332,0.08571643966427099
Niger_2015,0.21187868576242627,0.04105488576803398,0.5510151686955778,0.28975371860521826,0.7121078643632508,0.28336141762243844,0.24359199879378798
Cambodia_2015,0.20640269587194604,0.2723465174335372,0.44740163881816825,0.5960887588393075,0.9891448792797096,0.13130764073852622,0.5070990601598231
Tanzania_2015,0.19839932603201346,0.16871546716200708,0.7150610099627024,0.37273835649841497,0.4909142490257268,0.10412929644326067,0.4319369754234306
Madagascar_2015,0.17733782645324345,0.12318832006246967,0.4763911769110632,0.4557034869544014,0.2864437907813597,0.1471979127031581,0.2680429210433734
Central African Republic_2015,0.17670598146588032,0.046438163296695485,0.0,0.06534016093635699,0.7298314246039448,0.1501875305756373,0.2994798210785545
Chad_2015,0.1743892165122156,0.20227517421705848,0.5424359769795255,0.1464033162643258,0.3509026025413226,0.0954684640611694,0.23101472583806604
Guinea_2015,0.17207245155855094,0.10303356562274464,0.33143635494890283,0.2341770299926847,0.5632866976244157,0.2199452809334856,0.3600668442478765
Ivory Coast_2015,0.1718618365627632,0.2752806994711373,0.5499454440427035,0.14811021702023894,0.6997745360070476,0.3247268576398326,0.2533673418103232
Burkina Faso_2015,0.15754001684919958,0.1526957797470451,0.607518024860401,0.2645696171665448,0.5896853956071849,0.23250167599789826,0.27324471025782776
Afghanistan_2015,0.15501263689974726,0.18919558452928856,0.2159774074153313,0.2958790538892953,0.3496035715885506,0.1760975521371238,0.4587374981152938
Rwanda_2015,0.1318449873631002,0.13137563445770875,0.5517639759525899,0.4180833942940746,0.8839532348857002,1.0,0.28431421822385283
Benin_2015,0.1055181128896377,0.16957324215283776,0.2523551771107451,0.311241160692514,0.7234258581816552,0.14513235853671794,0.22943157259888425
Burundi_2015,0.013900589721988169,0.009051005075661669,0.2965775942605707,0.21844428188246767,0.17693697460170515,0.1823123335326412,0.2478639995979293
Togo_2015,0.0,0.12344861040451485,0.09980531011317686,0.2774250182882224,0.5442939692114733,0.1944338750883296,0.20959189827612199
Denmark_2016,1.0,0.7903325713847181,0.9835032030153982,0.8344511267147369,0.9522252169339996,0.8798915302547455,0.44126581351941535
Switzerland_2016,0.9963211426098244,0.8372280419016921,0.9678684312830654,0.9058114760120488,0.9623488035761242,0.8155618455691692,0.34259677202913225
Iceland_2016,0.9945899156026832,0.7820443245791467,1.0,0.9103246323876696,0.930581120168288,0.2964113932820015,0.5816447280135658
Norway_2016,0.9939407054750052,0.8646965635569296,0.9523688791981476,0.8352383051523452,0.979637785958454,0.7081411690188237,0.4622976418489466
Finland_2016,0.9755464185241288,0.7707082833133253,0.9589101296418368,0.8511078224545272,0.9384696292400736,0.8116228894914984,0.31098803235290523
Canada_2016,0.973598788141095,0.7894390632965514,0.9263390970708044,0.8686251666194359,0.9428411780173548,0.6201183666198214,0.5469495309316709
Netherlands_2016,0.9595325687080716,0.8028855377767545,0.8697327721717966,0.8525772222047293,0.9073593215882196,0.5923675303339204,0.5784484756804236
New Zealand_2016,0.9584505518286084,0.7458654694754614,0.9911431130943326,0.8721517260199207,0.9556107020773073,0.8294372637121196,0.6026643569067109
Australia_2016,0.9539060809348624,0.7917852072335783,0.9336578604871288,0.8933950481228417,0.9340816460688928,0.6399517032521129,0.5783386807529491
Sweden_2016,0.949145206665224,0.7958306610315359,0.9191893582137484,0.8724141188324568,0.9567775440441756,0.8089111458601372,0.4666772395115345
Israel_2016,0.9439515256438,0.7332576866362984,0.8412098777952437,0.8912644184850489,0.5987378385485143,0.17275984244175688,0.3938954020324261
Austria_2016,0.9119238260116858,0.7950467858376227,0.9159694403596842,0.8455870776787681,0.8932914804102025,0.4225569565131332,0.40093447682717054
United States_2016,0.9086777753732956,0.8266100960932318,0.8855365684633977,0.8176160038624222,0.7915297133841703,0.294293462124661,0.5011162484293225
Costa Rica_2016,0.9049989179831204,0.585872705246482,0.863309838919595,0.7992065241348908,0.9075894031028136,0.2087646721165456,0.2751338888143368
Puerto Rico_2016,0.8946115559402726,0.7451912271758018,0.9136876088095601,0.8161256126872172,0.7695076255587694,0.2429682706201381,0.2708518866428371
Germany_2016,0.8848734040251028,0.7936708930147401,0.9277250984568056,0.8552641246050987,0.8786813042334999,0.5651313315255042,0.3714972368276585
Brazil_2016,0.875784462237611,0.5961507890827563,0.8784037320622686,0.6445941832761316,0.6643603733894293,0.2803982502325765,0.1924583084261507
Belgium_2016,0.8708071845920794,0.7813481557006363,0.8894832919223162,0.8602181009057798,0.8439718643176439,0.5195463272698481,0.2957143379975845
Ireland_2016,0.8660463103224411,0.8131526583236035,0.9816692865473352,0.8549282618050525,0.8875887457270576,0.5889432117337344,0.54852325822547
Luxembourg_2016,0.8582557887903052,0.9305201532667862,0.8789192569680374,0.8873285262970076,0.9017551932684722,0.6992933631559153,0.3363506605994803
Mexico_2016,0.8381302748322873,0.6112472386214759,0.6039247502662137,0.7466964744901707,0.6197245595582436,0.3633142653550008,0.14316038599016725
Singapore_2016,0.8296905431724735,0.9020320456949904,0.7332116356506599,0.9941433924241946,0.8015053904811991,0.9300488905603608,0.3989947664417904
United Kingdom_2016,0.8266608959099759,0.7689815652288312,0.9184118452411136,0.8500582512043829,0.8223113331580332,0.5423289325231092,0.6118749313781703
Chile_2016,0.8223328283921228,0.6669517121917259,0.7655713875226071,0.8594204267556703,0.6210393110702077,0.2266582213337028,0.3854411926169011
Panama_2016,0.8214672148885523,0.6485114593782718,0.8359278603181043,0.7434637950397263,0.8040855903234289,0.1667227489558797,0.29498237181442216
Argentina_2016,0.8104306427180265,0.6311401272837902,0.9010023156364622,0.7316666141881041,0.6949119116486983,0.14441519368183525,0.1340596064461822
Czech Republic_2016,0.7987448604198225,0.7176295175604488,0.8518246201173031,0.8016205380102227,0.6806797265316855,0.07889788404821757,0.12112820387698088
United Arab Emirates_2016,0.7937675827742912,0.8625477588295593,0.7362202728056386,0.7661135426178405,0.923859453063371,0.7038855129550087,0.3243952129411621
Uruguay_2016,0.7877082882492966,0.6476946943160826,0.8716850058313472,0.7576120154916716,0.8938338154088877,0.42346746897329823,0.22027302338631954
Malta_2016,0.7753732958234147,0.7169004588136624,0.9286124773929652,0.8429631495534073,0.9037930581120168,0.34745947229864804,0.6860597040416733
Colombia_2016,0.7738584721921662,0.5647848180368038,0.8634535097949733,0.6261637121235973,0.7351926110965028,0.10686645157459272,0.19062839296824485
France_2016,0.7732092620644881,0.7646236576822509,0.8494160201477274,0.8794882290584295,0.765218248750986,0.35248708457869,0.1483451464542338
Thailand_2016,0.7723436485609175,0.5971155585521879,0.8829589439345537,0.6813291770311827,0.8143735209045491,0.0560756912966885,0.7160581181149431
Saudi Arabia_2016,0.7517853278511144,0.8165074248877633,0.7169092169092169,0.6220493928230317,0.6229292663686563,0.5939708240137764,0.1885666882190043
Qatar_2016,0.7509197143475438,1.0,0.7434038165745482,0.7527839877410077,0.9314850118327636,0.9510698521406938,0.39511534567103
Spain_2016,0.7478900670850467,0.7359272476113733,0.9545239423288204,0.9225311460268479,0.6170293189587168,0.12147423843550208,0.21550304375937832
Algeria_2016,0.7465916468296906,0.5770308123249299,0.7040633504048138,0.648677015439193,0.34522087825401,0.31980760475841724,0.08593282990325847
Guatemala_2016,0.7398831421770179,0.4574651778519626,0.7362625289454557,0.5671778078654868,0.8279483302655797,0.17222541121513826,0.3514413634090105
Suriname_2016,0.7279809565029215,0.6012596819549737,0.658063316599902,0.5345781248360045,0.8584341309492505,0.2512222640090259,0.20330360737333933
Kuwait_2016,0.7214888552261415,0.8864586930662676,0.7416628636140831,0.6672019480042402,0.7094070470681042,0.4684982482532016,0.19476400190311205
Bahrain_2016,0.7169443843323956,0.7894883980989655,0.7977705660632489,0.6895263284948098,0.7785794109913227,0.510124502682053,0.20918373571141013
Trinidad and Tobago_2016,0.7061242155377622,0.7267126028493589,0.8330290891266501,0.5521584432759217,0.7962956876150408,0.024564042675323132,0.3895890009881544
Slovakia_2016,0.6866479117074225,0.7015025188157454,0.9149975491438904,0.7385518015890508,0.3844169077044438,0.058332178697967176,0.16880360127362115
El Salvador_2016,0.6844838779484959,0.47893129854681604,0.6843381843381843,0.6255444650860122,0.6124934262424402,0.21007105955939112,0.10829439679886788
Malaysia_2016,0.6708504652672581,0.6859839826341495,0.7439193414803171,0.6545756058650041,0.6414508282934525,0.17974703588606716,0.5059594246745799
Nicaragua_2016,0.6680372213806537,0.3803384367445609,0.7565623785135981,0.6844568993566127,0.7655469366289771,0.3224797608915104,0.3632138195215381
Uzbekistan_2016,0.6669552045011902,0.4033997160508039,0.9871879384074506,0.5264964262098932,1.0,0.5608162942142871,0.4187578533871735
Italy_2016,0.6647911707422636,0.7427354503445214,0.8803390632658926,0.8932061252978158,0.309410333946884,0.050592822786564004,0.2035353966646741
Ecuador_2016,0.6645747673663709,0.5333969204120004,0.7265858729273363,0.7201423218615195,0.6618130423349987,0.35701985313038137,0.12289712215295652
Belize_2016,0.6602466998485177,0.4802797831461352,0.5802190558288121,0.4782791229782633,0.8419504338679991,0.2131984719225668,0.2889314513669469
Japan_2016,0.6526725816922745,0.7565053418627725,0.896286530432872,0.9602632324695359,0.7684886931369971,0.3757843273094356,0.12472703761086235
Kazakhstan_2016,0.652239774940489,0.6739298459109672,0.8074641245372952,0.6023069576078172,0.6659216408098869,0.22034401535994927,0.1831257395908309
Moldova_2016,0.6474789006708505,0.37920373628903614,0.7025674830552879,0.5490202252379901,0.41417959505653423,0.037667504602046674,0.2439521294116212
Russia_2016,0.6386063622592512,0.6754921146540807,0.8895847066578775,0.6191525761726334,0.5371088614251907,0.07098038439460819,0.033377657952202607
Poland_2016,0.6340618913655053,0.682930706529187,0.8847167993509457,0.7248129139246616,0.7426702603207994,0.1088656202371291,0.17619645972356074
South Korea_2016,0.6340618913655053,0.7452186353993652,0.6101279515913661,0.9303924346904288,0.4136208256639495,0.15272856831812515,0.2296421905307975
Bolivia_2016,0.6312486474789006,0.4353631863704386,0.7080354275476226,0.4929836161927852,0.8375131475151196,0.15332238079214586,0.2647033707042735
Lithuania_2016,0.6293010170958666,0.6957303469332939,0.8993036188158141,0.6787997103183349,0.31108664212463844,0.03602462342392272,0.024703858681728905
Belarus_2016,0.6269205799610474,0.6197657145049802,0.8873197775636801,0.6623214416910691,0.4780929529318959,0.3455394786326478,0.17008454209415527
Slovenia_2016,0.6195628651806968,0.7123232854785749,0.8925595389010024,0.8307461402017275,0.8737181172758348,0.07195027810217533,0.31398909370387085
Peru_2016,0.6141527807833801,0.5459827766723128,0.6867045281679428,0.6611669133159103,0.6163226400210361,0.10474852041725224,0.17722121237998806
Turkmenistan_2016,0.5957584938325037,0.5921108169295115,0.8773811334786945,0.4618743243385077,0.614777806994478,0.5634686565982462,0.2753046809237413
Mauritius_2016,0.5935944600735771,0.6269466690785903,0.6397157006913105,0.6947007147580212,0.7583651064948724,0.10298687674432412,0.4507813739005258
Libya_2016,0.5864531486691192,0.5848257111063603,0.8035089498504133,0.548967746675483,0.6684196686826189,0.20464757229666872,0.2084517695282478
Latvia_2016,0.5745509629950226,0.6675985462678221,0.8030779372242788,0.6712218058922929,0.4600972916118853,0.1759664298014687,0.21281916775444973
Cyprus_2016,0.5715213157325255,0.722793226879793,0.5974764633301218,0.8908760771224954,0.4849296607941099,0.1034817204726747,0.3404374717888033
Paraguay_2016,0.5697900887253841,0.4899110329063132,0.9390243902439024,0.6118475602716289,0.7598442019458321,0.1463945685952376,0.3085969428212417
Romania_2016,0.5676260549664573,0.6411879820421319,0.6152747494210911,0.7095311565225604,0.6033394688403891,0.013439955662001941,0.15723853557965622
Estonia_2016,0.5652456178316383,0.7014531840133312,0.8887564863174618,0.7147370299232763,0.6822081251643439,0.3665604402129807,0.1027558526796062
Jamaica_2016,0.5637307942003895,0.489691767117806,0.8144617412910096,0.6241695267483232,0.7164902708388113,0.08499435878149679,0.2713764624074368
Croatia_2016,0.5589699199307508,0.6503916635147211,0.5139107212277944,0.7401996284517773,0.3928970549566132,0.07921458403436192,0.22488441034024229
Hong Kong_2016,0.5524778186539708,0.8281120667445059,0.7354343086050403,1.0,0.7901492242966078,0.6264127788444408,0.4891608007710043
Turkey_2016,0.537545985717377,0.6385677558694711,0.7413163632675829,0.6792615216683984,0.3926012358664213,0.24441321430692184,0.057422747069085414
Indonesia_2016,0.5213157325254274,0.5213263387546799,0.7405388502949478,0.5182153090462545,0.6448363134367604,0.006373587221155559,0.6895243439753083
Jordan_2016,0.5189352953906081,0.5463719734469129,0.7286310700944848,0.6372156973876171,0.5920161714435971,0.2631974822351101,0.1739883617376877
Azerbaijan_2016,0.5163384548798962,0.6159888612979437,0.6426482767946182,0.5720583141786579,0.5805778332895082,0.35458522198689657,0.06880482121725975
Philippines_2016,0.5137416143691841,0.4452027386296984,0.7426685597417305,0.4936763332178805,0.9014922429660792,0.232715108568714,0.2644105842310085
China_2016,0.5063838995888336,0.5634034435692085,0.6708669269644879,0.7720751073186602,0.7233105443071258,0.05433384137289443,0.060497005038367226
Bhutan_2016,0.4957801341700932,0.4674198446501888,0.7676757432854995,0.5222561583593102,0.7571982645280042,0.3198669860058193,0.5922338387966476
Kyrgyzstan_2016,0.4933996970352736,0.30721329627741495,0.8065344894613187,0.5819767624925216,0.6608598474888245,0.09425783337621978,0.4688487391882495
Serbia_2016,0.4916684700281325,0.5670048841454389,0.6873299190372361,0.6778131133431993,0.2583158033131738,0.08588507749252784,0.25297971233728994
Bosnia and Herzegovina_2016,0.488638822765635,0.5118924282041584,0.5439801903216537,0.7427395908771267,0.15630752037864842,0.0,0.3646289541423186
Montenegro_2016,0.4882060160138499,0.5911296025259418,0.6268529317309806,0.6668241023541883,0.2483401262161451,0.2517962827339126,0.2097205109123958
